Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,grain.base.bleached.wheat,grain.base.rye,grain.base.unbleached,grain.base.whole.wheat,host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample.identifier.original,Sample Name,Seasnlty,SRA Study,temp
SRR10450880,AMPLICON,502,19436938,PRJNA589612,SAMN13285330,Metagenome or environmental,12896667,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145584,Sweden,Europe,Sweden,0,1,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_465,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,465,S_465,7226,SRP230115,69
SRR10450881,AMPLICON,502,10164998,PRJNA589612,SAMN13285041,Metagenome or environmental,6695374,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145372,Canada,North America,Canada,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_165,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,165,S_165,5676,SRP230115,69
SRR10450882,AMPLICON,502,12056032,PRJNA589612,SAMN13285329,Metagenome or environmental,7903082,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145583,Canada,North America,Canada,1,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_463,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,463,S_463,10704,SRP230115,-19
SRR10450883,AMPLICON,502,14214632,PRJNA589612,SAMN13285328,Metagenome or environmental,9172073,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145582,Australia,Oceania,Australia,0,1,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_462,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,462,S_462,3949,SRP230115,170
SRR10450884,AMPLICON,502,10933058,PRJNA589612,SAMN13285327,Metagenome or environmental,7251982,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145581,Canada,North America,Canada,0,1,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_461,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,461,S_461,10802,SRP230115,62
SRR10450885,AMPLICON,502,17328036,PRJNA589612,SAMN13285326,Metagenome or environmental,11378421,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145580,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_460,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,460,S_460,3853,SRP230115,144
SRR10450886,AMPLICON,502,14264832,PRJNA589612,SAMN13285325,Metagenome or environmental,9102594,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145579,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_46,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,46,S_46,3909,SRP230115,100
SRR10450887,AMPLICON,502,10404452,PRJNA589612,SAMN13285324,Metagenome or environmental,6448267,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145578,Australia,Oceania,Australia,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_459,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,459,S_459,4024,SRP230115,143
SRR10450888,AMPLICON,502,14053992,PRJNA589612,SAMN13285323,Metagenome or environmental,9426028,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145577,Netherlands,Europe,Netherlands,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_458,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,458,S_458,5270,SRP230115,92
SRR10450889,AMPLICON,502,9086702,PRJNA589612,SAMN13285008,Metagenome or environmental,6066705,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145576,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_135,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,135,S_135,11212,SRP230115,66
SRR10450890,AMPLICON,502,8429082,PRJNA589612,SAMN13285322,Metagenome or environmental,5381430,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145575,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_457,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,457,S_457,8309,SRP230115,66
SRR10450891,AMPLICON,502,13870260,PRJNA589612,SAMN13285321,Metagenome or environmental,9281636,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145574,USA,North America,USA,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_455,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,455,S_455,6316,SRP230115,153
SRR10450892,AMPLICON,502,19748680,PRJNA589612,SAMN13285320,Metagenome or environmental,13244896,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145573,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_453,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,453,S_453,7912,SRP230115,183
SRR10450893,AMPLICON,502,17377232,PRJNA589612,SAMN13285319,Metagenome or environmental,11652718,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145572,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_452,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,452,S_452,6409,SRP230115,159
SRR10450894,AMPLICON,502,17325526,PRJNA589612,SAMN13285318,Metagenome or environmental,11862059,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145571,USA,North America,USA,0,1,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_451,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,451,S_451,8752,SRP230115,105
SRR10450895,AMPLICON,502,14366738,PRJNA589612,SAMN13285317,Metagenome or environmental,9834626,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145570,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_450,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,450,S_450,9500,SRP230115,107
SRR10450896,AMPLICON,502,13812530,PRJNA589612,SAMN13285316,Metagenome or environmental,8816825,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145569,Canada,North America,Canada,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_449,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,449,S_449,10628,SRP230115,60
SRR10450897,AMPLICON,502,14721150,PRJNA589612,SAMN13285315,Metagenome or environmental,9774417,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145568,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_448,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,448,S_448,7289,SRP230115,177
SRR10450898,AMPLICON,502,13341152,PRJNA589612,SAMN13285314,Metagenome or environmental,8797066,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145567,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_447,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,447,S_447,5140,SRP230115,110
SRR10450899,AMPLICON,502,11912962,PRJNA589612,SAMN13285313,Metagenome or environmental,7980473,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145566,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_446,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,446,S_446,2568,SRP230115,132
SRR10450900,AMPLICON,502,9372842,PRJNA589612,SAMN13285007,Metagenome or environmental,6039434,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145565,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_134,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,134,S_134,7428,SRP230115,66
SRR10450901,AMPLICON,502,13761828,PRJNA589612,SAMN13285312,Metagenome or environmental,9204897,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145564,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_444,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,444,S_444,3106,SRP230115,170
SRR10450902,AMPLICON,502,10533968,PRJNA589612,SAMN13285311,Metagenome or environmental,6921992,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145563,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_443,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,443,S_443,10538,SRP230115,77
SRR10450903,AMPLICON,502,9100758,PRJNA589612,SAMN13285310,Metagenome or environmental,6158669,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145562,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_442,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,442,S_442,9019,SRP230115,77
SRR10450904,AMPLICON,502,10276442,PRJNA589612,SAMN13285309,Metagenome or environmental,7018530,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145561,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_441,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,441,S_441,8722,SRP230115,133
SRR10450905,AMPLICON,502,9767916,PRJNA589612,SAMN13285308,Metagenome or environmental,6831209,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145560,USA,North America,USA,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_440,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,440,S_440,8317,SRP230115,132
SRR10450906,AMPLICON,502,11389878,PRJNA589612,SAMN13285307,Metagenome or environmental,6826896,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145559,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_44,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,44,S_44,9008,SRP230115,103
SRR10450907,AMPLICON,502,9919018,PRJNA589612,SAMN13285306,Metagenome or environmental,6401336,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145558,USA,North America,USA,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_438,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,438,S_438,3587,SRP230115,105
SRR10450908,AMPLICON,502,17308458,PRJNA589612,SAMN13285305,Metagenome or environmental,11623993,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145557,USA,North America,USA,1,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_437,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,437,S_437,8231,SRP230115,135
SRR10450909,AMPLICON,502,17270808,PRJNA589612,SAMN13285304,Metagenome or environmental,11613524,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145556,Italy,Europe,Italy,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_436,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,436,S_436,6413,SRP230115,132
SRR10450910,AMPLICON,502,10814586,PRJNA589612,SAMN13285303,Metagenome or environmental,7417588,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145555,USA,North America,USA,1,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_435,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,435,S_435,2927,SRP230115,156
SRR10450911,AMPLICON,502,7134424,PRJNA589612,SAMN13285006,Metagenome or environmental,4846669,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145554,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_131,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,131,S_131,6966,SRP230115,73
SRR10450912,AMPLICON,502,12357734,PRJNA589612,SAMN13285302,Metagenome or environmental,7886258,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145553,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_434,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,434,S_434,7690,SRP230115,146
SRR10450913,AMPLICON,502,12644878,PRJNA589612,SAMN13285301,Metagenome or environmental,8293058,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145552,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_433,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,433,S_433,4528,SRP230115,102
SRR10450914,AMPLICON,502,5849304,PRJNA589612,SAMN13285300,Metagenome or environmental,3886185,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145551,USA,North America,USA,0,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_432,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,432,S_432,9891,SRP230115,98
SRR10450915,AMPLICON,502,8955178,PRJNA589612,SAMN13285299,Metagenome or environmental,6005147,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145550,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_431,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,431,S_431,5884,SRP230115,159
SRR10450916,AMPLICON,502,12790960,PRJNA589612,SAMN13285298,Metagenome or environmental,7938687,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145761,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_430,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,430,S_430,8464,SRP230115,98
SRR10450917,AMPLICON,502,12839152,PRJNA589612,SAMN13285202,Metagenome or environmental,8583892,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145548,USA,North America,USA,1,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_33,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,33,S_33,8807,SRP230115,111
SRR10450918,AMPLICON,502,7135428,PRJNA589612,SAMN13285201,Metagenome or environmental,4955417,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145547,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_329,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,329,S_329,9078,SRP230115,78
SRR10450919,AMPLICON,502,7986820,PRJNA589612,SAMN13285200,Metagenome or environmental,5447759,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145546,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_328,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,328,S_328,7691,SRP230115,111
SRR10450920,AMPLICON,502,7823168,PRJNA589612,SAMN13285199,Metagenome or environmental,5567123,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145545,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_327,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,327,S_327,3185,SRP230115,170
SRR10450921,AMPLICON,502,6386946,PRJNA589612,SAMN13285198,Metagenome or environmental,4249154,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145544,USA,North America,USA,0,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_325,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,325,S_325,3635,SRP230115,135
SRR10450922,AMPLICON,502,5902516,PRJNA589612,SAMN13285197,Metagenome or environmental,3659513,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145543,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_323,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,323,S_323,5336,SRP230115,115
SRR10450923,AMPLICON,502,13787932,PRJNA589612,SAMN13285196,Metagenome or environmental,9181253,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145542,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_322,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,322,S_322,11101,SRP230115,76
SRR10450924,AMPLICON,502,6138456,PRJNA589612,SAMN13285195,Metagenome or environmental,3838895,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145541,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_321,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:54:00Z,1,321,S_321,4420,SRP230115,178
SRR10450925,AMPLICON,502,10378850,PRJNA589612,SAMN13285194,Metagenome or environmental,6715694,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145540,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_32,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,32,S_32,3408,SRP230115,151
SRR10450926,AMPLICON,502,6829710,PRJNA589612,SAMN13285193,Metagenome or environmental,4389925,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145539,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_319,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,319,S_319,9891,SRP230115,98
SRR10450927,AMPLICON,502,7548072,PRJNA589612,SAMN13284995,Metagenome or environmental,5020977,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145538,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_120,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,120,S_120,8775,SRP230115,124
SRR10450928,AMPLICON,502,10619308,PRJNA589612,SAMN13285192,Metagenome or environmental,6875740,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145537,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_318,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,318,S_318,8551,SRP230115,104
SRR10450929,AMPLICON,502,10223230,PRJNA589612,SAMN13285191,Metagenome or environmental,6395054,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145536,USA,North America,USA,1,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_317,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,317,S_317,4123,SRP230115,148
SRR10450930,AMPLICON,502,10542000,PRJNA589612,SAMN13285190,Metagenome or environmental,7158984,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7145535,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,ITS_S_316,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:55:00Z,1,316,S_316,8555,SRP230115,121
