mag_id,sample_description,fermented_food,specific_substrate,substrate_category,general_category,completeness,contamination,contigs,total_length,gc,n50,domain,phylum,class,order,family,genus,species,study_catalog,source,dataset_name,sample_id,split,macrocategory,category,type,subtype,country,sample_accession,run_accession,study_accession,project_accession,database_origin,Reference
MASTER_WP4_TEAGASC_1__TGS10-28__bin.5,cheese,cheese,milk,dairy,fermented_dairy,57.9153605,3.448275862,242,2355349,45.12,13285,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_plantarum,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-28,MASTER_WP4_TEAGASC_1,TGS10-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785848,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-28__bin.2,cheese,cheese,milk,dairy,fermented_dairy,99.0625,0.625,17,2321463,42.52,209257,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_otakiensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-28,MASTER_WP4_TEAGASC_1,TGS10-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785848,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-28__bin.13,cheese,cheese,milk,dairy,fermented_dairy,94.29347826,1.358695652,141,2401689,43.12,27819,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus_coryniformis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-28,MASTER_WP4_TEAGASC_1,TGS10-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785848,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-28__bin.7,cheese,cheese,milk,dairy,fermented_dairy,63.08777429,1.724137931,217,2609703,44.03,17773,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_paraplantarum,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-28,MASTER_WP4_TEAGASC_1,TGS10-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785848,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-29__bin.7,cheese,cheese,milk,dairy,fermented_dairy,75.60767261,1.704545455,344,1304875,35.21,4334,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-29,MASTER_WP4_TEAGASC_1,TGS10-29,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;rind,IRL,ERS17785849,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-29__bin.4,cheese,cheese,milk,dairy,fermented_dairy,98.4375,0.625,38,2305557,42.53,149878,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_otakiensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-29,MASTER_WP4_TEAGASC_1,TGS10-29,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;rind,IRL,ERS17785849,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.9,cheese,cheese,milk,dairy,fermented_dairy,65.70014881,0.0,344,1455929,46.6,4733,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus_brevis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.4,cheese,cheese,milk,dairy,fermented_dairy,69.49320794,0.0,354,1403560,34.83,4636,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.1,cheese,cheese,milk,dairy,fermented_dairy,64.69432314,0.145560408,34,1185958,39.14,59154,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_thermophilus,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.5,cheese,cheese,milk,dairy,fermented_dairy,93.1567029,1.596541013,410,2240466,46.94,7150,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus_paracasei,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.3,cheese,cheese,milk,dairy,fermented_dairy,92.83318578,3.314059647,245,2580809,35.33,18183,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_cremoris,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.12,cheese,cheese,milk,dairy,fermented_dairy,77.29166667,0.9765625,19,734987,42.11,66568,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_otakiensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.6,cheese,cheese,milk,dairy,fermented_dairy,97.3359375,0.9375,57,2349409,43.75,72167,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_parabuchneri,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS10-30__bin.7,cheese,cheese,milk,dairy,fermented_dairy,52.86468294,0.679347826,380,1286020,43.07,3696,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus_coryniformis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS10-30,MASTER_WP4_TEAGASC_1,TGS10-30,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;rind,IRL,ERS17785850,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS11-22__bin.1,cheese_brine,cheese,milk,dairy,fermented_dairy,77.19435737,3.448275862,421,1840190,34.69,5224,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.24,cheese_brine,cheese,milk,dairy,fermented_dairy,66.65453663,0.145560408,92,1111789,40.01,18761,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_thermophilus,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.6,cheese_brine,cheese,milk,dairy,fermented_dairy,82.95198049,1.965923984,593,2260962,71.17,4432,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Nesterenkonia,Nesterenkonia_halophila,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.14,cheese_brine,cheese,milk,dairy,fermented_dairy,93.41085271,1.162790698,502,3249757,63.94,8529,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium_SGB73277,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.5,cheese_brine,cheese,milk,dairy,fermented_dairy,99.42965779,0.780468281,151,4064301,37.28,49657,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter_SGB97747,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.15,cheese_brine,cheese,milk,dairy,fermented_dairy,94.80122324,3.147298675,255,2510174,65.61,15977,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Garicola,Garicola_koreensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.3,cheese_brine,cheese,milk,dairy,fermented_dairy,75.17241379,0.0,278,2662267,61.3,12932,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas_SGB99204,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.10,cheese_brine,cheese,milk,dairy,fermented_dairy,95.2758216,2.142018779,85,3531458,66.48,77463,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,Salinisphaera_SGB99232,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.13,cheese_brine,cheese,milk,dairy,fermented_dairy,99.12889321,2.442528736,204,3206416,55.55,23022,Bacteria,Proteobacteria,CFGB22152,OFGB22152,FGB22152,GGB72102,GGB72102_SGB99180,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.20,cheese_brine,cheese,milk,dairy,fermented_dairy,98.7625139,0.456389452,70,4901754,54.83,140879,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas_titanicae,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.17,cheese_brine,cheese,milk,dairy,fermented_dairy,79.48092213,1.122334456,305,2201408,47.33,8400,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina_SGB69390,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.4,cheese_brine,cheese,milk,dairy,fermented_dairy,71.17358236,2.991143317,723,2619341,64.14,4122,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas_SGB99233,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-22__bin.7,cheese_brine,cheese,milk,dairy,fermented_dairy,98.85984427,0.862068966,30,3462803,56.15,178284,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas_SGB99197,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-22,MASTER_WP4_TEAGASC_1,TGS11-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS11-23__bin.6,cheese,cheese,milk,dairy,fermented_dairy,55.64263323,1.724137931,112,1163959,35.18,14632,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_cremoris,Carlino2024,MASTER_WP4_TEAGASC_1__TGS11-23,MASTER_WP4_TEAGASC_1,TGS11-23,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;core,IRL,ERS17785851,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
