Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Category,Center Name,Collection_Date,Consent,dataset_name,DATASTORE filetype,DATASTORE provider,DATASTORE region,dna_extraction_kit,Experiment,fermented/non-fermented,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,library_layout,Library Name,LibraryLayout,LibrarySelection,LibrarySource,max_read_len,mean_read_len,median_read_len,min_read_len,n_of_bases,n_of_reads,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sequencing_platform,SRA Study,subtype,Type
SRR28523299,WGS,279,4776832297,PRJNA1094419,SAMN40695592,Metagenome or environmental,1663673374,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123944,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS03-20,PAIRED,RANDOM,METAGENOMIC,151,"148,7011741",151,75,4776832297,32225714,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:26:00Z,1,TGS03-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523300,WGS,278,5959867204,PRJNA1094419,SAMN40695591,Metagenome or environmental,2077205500,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123943,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS02-20,PAIRED,RANDOM,METAGENOMIC,151,"148,8607256",151,75,5959867204,40036532,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:29:00Z,1,TGS02-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523301,WGS,298,49300,PRJNA1094419,SAMN40695590,Metagenome or environmental,90689,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_CSIC_2,"sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123942,NF,Spain,Europe,Spain,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,P2617,PAIRED,RANDOM,METAGENOMIC,151,"132,6707317",150,98,49300,329,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:09:00Z,1,P2617,Illumina_NovaSeq_6000,SRP499185,cheese_2_before_ripening;interior,cheese
SRR28523302,WGS,298,87930474,PRJNA1094419,SAMN40695589,Metagenome or environmental,31323026,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_CSIC_2,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123941,NF,Spain,Europe,Spain,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,P2595,PAIRED,RANDOM,METAGENOMIC,151,"149,4772726",151,75,87930474,585847,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:10:00Z,1,P2595,Illumina_NovaSeq_6000,SRP499185,cheese_1_before_ripening;interior,cheese
SRR28523303,WGS,300,601,PRJNA1094419,SAMN40695588,Metagenome or environmental,62374,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_CSIC_2,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123940,F,Spain,Europe,Spain,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,P2522,PAIRED,RANDOM,METAGENOMIC,151,"150,25","150,25",149,601,4,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:09:00Z,1,P2522,Illumina_NovaSeq_6000,SRP499185,cheese_1_after_ripening;rind,cheese
SRR28523304,WGS,300,300,PRJNA1094419,SAMN40695587,Metagenome or environmental,57036,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_CSIC_2,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123939,NF,Spain,Europe,Spain,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,P2546,PAIRED,RANDOM,METAGENOMIC,150,150,150,150,300,2,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:09:00Z,1,P2546,Illumina_NovaSeq_6000,SRP499185,cheese_2_before_ripening;rind,cheese
SRR28523305,WGS,278,1371434130,PRJNA1094419,SAMN40695586,Metagenome or environmental,486808619,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_CSIC_2,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123938,NF,Spain,Europe,Spain,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,P2622,PAIRED,RANDOM,METAGENOMIC,151,"148,7236144",150,75,1371434130,9228470,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:13:00Z,1,P2622,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523306,WGS,298,9113314491,PRJNA1094419,SAMN40695478,Metagenome or environmental,2973333105,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123937,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_88,PAIRED,RANDOM,METAGENOMIC,150,"148,175804",150,75,9113314491,60910701,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:46:00Z,1,DF_88,Illumina_NovaSeq_6000,SRP499185,provolone_del_monaco,cheese
SRR28523307,WGS,294,1768,PRJNA1094419,SAMN40695585,Metagenome or environmental,63019,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_CSIC_2,"sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123936,NF,Spain,Europe,Spain,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,P2506,PAIRED,RANDOM,METAGENOMIC,151,"147,3333333","149,5",135,1768,12,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:09:00Z,1,P2506,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523308,WGS,286,6398106379,PRJNA1094419,SAMN40695584,Metagenome or environmental,2133710645,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123935,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_97,PAIRED,RANDOM,METAGENOMIC,150,"149,468206",150,75,6398106379,42779172,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:32:00Z,1,DS_97,Illumina_NovaSeq_6000,SRP499185,salame_toscano,salami
SRR28523309,WGS,298,8320909175,PRJNA1094419,SAMN40695583,Metagenome or environmental,2737927363,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123934,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_90,PAIRED,RANDOM,METAGENOMIC,150,"148,6649828",150,75,8320909175,55614762,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:57:00Z,1,DS_90,Illumina_NovaSeq_6000,SRP499185,soppressata_calabrese,salami
SRR28523310,WGS,274,6162742498,PRJNA1094419,SAMN40695582,Metagenome or environmental,2175205700,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123933,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_89,PAIRED,RANDOM,METAGENOMIC,150,"149,4578916",150,75,6162742498,41230200,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:31:00Z,1,DS_89,Illumina_NovaSeq_6000,SRP499185,norcino_umbro,salami
SRR28523311,WGS,280,7832414001,PRJNA1094419,SAMN40695581,Metagenome or environmental,2592667128,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123932,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_87,PAIRED,RANDOM,METAGENOMIC,150,"149,4867482",150,75,7832414001,52378062,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:28:00Z,1,DS_87,Illumina_NovaSeq_6000,SRP499185,salame_dolce,salami
SRR28523312,WGS,274,7201483484,PRJNA1094419,SAMN40695580,Metagenome or environmental,2400984129,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123931,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_56,PAIRED,RANDOM,METAGENOMIC,150,"149,4390856",150,75,7201483484,48177545,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:53:00Z,1,DS_56,Illumina_NovaSeq_6000,SRP499185,salsiccia_casareccia_dolce,salami
SRR28523313,WGS,294,7571404147,PRJNA1094419,SAMN40695579,Metagenome or environmental,2494935435,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123930,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_98,PAIRED,RANDOM,METAGENOMIC,150,"149,4715602",150,75,7571404147,50607578,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:52:00Z,1,DS_98,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523314,WGS,297,8792295971,PRJNA1094419,SAMN40695578,Metagenome or environmental,2862287802,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123929,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_91,PAIRED,RANDOM,METAGENOMIC,150,"149,2018081",150,75,8792295971,58782436,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:49:00Z,1,DS_91,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523315,WGS,295,8071114943,PRJNA1094419,SAMN40695577,Metagenome or environmental,2670376514,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123928,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_83,PAIRED,RANDOM,METAGENOMIC,150,"149,4283354",150,75,8071114943,53933453,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:31:00Z,1,DS_83,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523316,WGS,295,9357169015,PRJNA1094419,SAMN40695576,Metagenome or environmental,3115033642,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123927,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_68,PAIRED,RANDOM,METAGENOMIC,150,"149,4796411",150,75,9357169015,62534068,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:47:00Z,1,DS_68,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523317,WGS,298,8464033794,PRJNA1094419,SAMN40695477,Metagenome or environmental,2778495912,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123926,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_54,PAIRED,RANDOM,METAGENOMIC,150,"148,5693558",150,75,8464033794,56566325,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:53:00Z,1,DF_54,Illumina_NovaSeq_6000,SRP499185,provolone_del_monaco,cheese
SRR28523318,WGS,292,8151776255,PRJNA1094419,SAMN40695575,Metagenome or environmental,2693799512,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123925,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_66,PAIRED,RANDOM,METAGENOMIC,150,"149,5201677",150,75,8151776255,54485067,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:48:00Z,1,DS_66,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523319,WGS,279,6074471910,PRJNA1094419,SAMN40695574,Metagenome or environmental,2060061188,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123924,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_64,PAIRED,RANDOM,METAGENOMIC,150,"149,4914516",150,75,6074471910,40619052,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:36:00Z,1,DS_64,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523320,WGS,290,7881481453,PRJNA1094419,SAMN40695573,Metagenome or environmental,2632985712,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123923,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_51,PAIRED,RANDOM,METAGENOMIC,150,"149,4538952",150,75,7881481453,52690555,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DS_51,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523321,WGS,298,9388529623,PRJNA1094419,SAMN40695572,Metagenome or environmental,3081490336,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123922,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_3,PAIRED,RANDOM,METAGENOMIC,150,"149,233389",150,75,9388529623,62747731,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:43:00Z,1,DS_3,Illumina_NovaSeq_6000,SRP499185,salame_s_antonio_abate,salami
SRR28523322,WGS,277,6696418185,PRJNA1094419,SAMN40695571,Metagenome or environmental,2251921424,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123921,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_27,PAIRED,RANDOM,METAGENOMIC,150,"149,3979371",150,75,6696418185,44807819,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:40:00Z,1,DS_27,Illumina_NovaSeq_6000,SRP499185,salsiccia_piccante,salami
SRR28523323,WGS,273,7088957522,PRJNA1094419,SAMN40695570,Metagenome or environmental,2362772048,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123920,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_21,PAIRED,RANDOM,METAGENOMIC,150,"149,4719106",150,75,7088957522,47418078,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:35:00Z,1,DS_21,Illumina_NovaSeq_6000,SRP499185,salame_nostrano,salami
SRR28523324,WGS,297,8565665448,PRJNA1094419,SAMN40695569,Metagenome or environmental,2818450978,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123919,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_2,PAIRED,RANDOM,METAGENOMIC,150,"149,3119887",150,75,8565665448,57271429,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:53:00Z,1,DS_2,Illumina_NovaSeq_6000,SRP499185,salame_avellino,salami
SRR28523325,WGS,271,7488441857,PRJNA1094419,SAMN40695568,Metagenome or environmental,2515872195,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123918,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_84,PAIRED,RANDOM,METAGENOMIC,150,"149,4508622",150,75,7488441857,50099252,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DS_84,Illumina_NovaSeq_6000,SRP499185,salame_ungherese,salami
SRR28523326,WGS,287,8023144319,PRJNA1094419,SAMN40695567,Metagenome or environmental,2660024298,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123917,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_82,PAIRED,RANDOM,METAGENOMIC,150,"149,4864424",150,75,8023144319,53639377,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:37:00Z,1,DS_82,Illumina_NovaSeq_6000,SRP499185,salame_ungherese,salami
SRR28523327,WGS,271,6373494373,PRJNA1094419,SAMN40695566,Metagenome or environmental,2145251897,fermented_meat,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123916,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DS_71,PAIRED,RANDOM,METAGENOMIC,150,"149,4391396",150,75,6373494373,42641198,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:31:00Z,1,DS_71,Illumina_NovaSeq_6000,SRP499185,salame_ungherese,salami
SRR28523328,WGS,298,8493306778,PRJNA1094419,SAMN40695476,Metagenome or environmental,2907229773,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123915,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_117,PAIRED,RANDOM,METAGENOMIC,150,"147,9034158",150,75,8493306778,56772945,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:43:00Z,1,DF_117,Illumina_NovaSeq_6000,SRP499185,provolone_del_monaco,cheese
SRR28523329,WGS,298,8631396100,PRJNA1094419,SAMN40695467,Metagenome or environmental,2845205186,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123914,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_18,PAIRED,RANDOM,METAGENOMIC,150,"147,9199921",150,75,8631396100,57705671,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:30:00Z,1,DF_18,Illumina_NovaSeq_6000,SRP499185,taleggio,cheese
SRR28523330,WGS,298,8089819114,PRJNA1094419,SAMN40695466,Metagenome or environmental,2655435809,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123913,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_100,PAIRED,RANDOM,METAGENOMIC,150,"147,9870232",150,75,8089819114,54074200,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:37:00Z,1,DF_100,Illumina_NovaSeq_6000,SRP499185,taleggio,cheese
