genome,cluster,score
MASTER_WP4_UNINA_2__V-30__bin.15.fa,612_0,88.59098330818205
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.5.fa,613_1,60.59713141485351
MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.1.fa,613_2,73.04451890044258
MASTER_WP4_UNINA_1__AS006_71775__bin.7.fa,614_1,63.63123226012106
SternesPR_2017__Y2D1_B_shotgun__bin.8.fa,614_2,58.5961453030757
SternesPR_2017__Y2D1_B_shotgun__bin.4.fa,615_1,97.86791340361886
CrovadoreJ_2017__SRS1919172__bin.5.fa,616_0,62.5852927636705
GCA_003325435.1_Razy_CA_genomic.fa,617_0,-163.2903150868051
LeechJ_xxxx__AF94__bin.2.fa,618_0,89.03439435980756
GCA_008274985.1_ASM827498v1_genomic.fa,619_0,102.36208075140317
MASTER_WP4_CSIC_2__P2574__bin.24.fa,620_1,99.42029085552836
MASTER_WP4_CSIC_2__P2574__bin.32.fa,621_0,94.95365447578499
WalshL_xxxx__H3_S87__bin.24.fa,622_0,59.409662550040906
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.11.fa,623_1,87.79317234001898
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.16.fa,624_0,90.3214850056551
LeechJ_xxxx__AF55__bin.7.fa,625_1,88.34250495984865
ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa,625_2,101.93356614373812
LandisEA_2021__SRS5653152__bin.3.fa,625_3,75.65512665257728
MortensenS_xxxx__WK032-2-L-48h-03B8_S36__bin.7.fa,625_4,60.37522792179233
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.9.fa,625_5,62.384071818717416
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.3.fa,625_6,62.52551884826837
MortensenS_xxxx__WK044-2-L-08h-03H1_S83__bin.10.fa,625_7,67.21442341116321
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.5.fa,625_8,75.53968585710265
DeRoosJ_2020__B3D__bin.2.fa,625_9,80.947226971424
SternesPR_2017__T2D3_A_shotgun__bin.4.fa,625_10,92.02742570518478
MortensenS_xxxx__WK050-1-L-08h-04C7_S125__bin.9.fa,625_11,67.71140967121636
MortensenS_xxxx__WK051-2-G-48h-04D3_S1__bin.9.fa,625_12,65.30091796202883
MortensenS_xxxx__WK048-2-L-08h-03I8_S99__bin.1.fa,625_13,63.9879098415306
MortensenS_xxxx__WK024-1-L-08h-02G6_S120__bin.5.fa,625_14,61.88827185424175
MortensenS_xxxx__WK057-2-L-08h-04G3_S28__bin.3.fa,625_15,54.78560297187395
MortensenS_xxxx__WK001-1-L-08h-01F1_S25__bin.10.fa,625_16,61.990132698931355
MortensenS_xxxx__WK031-2-L-48h-03B4_S32__bin.8.fa,625_17,72.02281054071246
MortensenS_xxxx__WK001-2-G-48h-01C4_S1__bin.7.fa,625_18,65.60419188418936
MortensenS_xxxx__WK067-1-L-08h-05B9_S70__bin.2.fa,625_19,64.08535871173464
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.5.fa,625_20,72.01912867242021
MortensenS_xxxx__WK056-2-L-08h-04F8_S24__bin.6.fa,625_21,58.07115689757833
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.1.fa,625_22,68.00966856649626
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.5.fa,625_23,71.21686807063095
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.10.fa,625_24,66.29421820720844
MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.4.fa,625_25,67.51010515320468
MortensenS_xxxx__WK048-1-L-48h-03I7_S98__bin.7.fa,625_26,53.45363990822153
MortensenS_xxxx__WK039-1-L-08h-03E6_S61__bin.1.fa,625_27,59.660871864814
MortensenS_xxxx__WK050-2-G-48h-04D2_S129__bin.2.fa,625_28,57.07069981405768
MortensenS_xxxx__WK004-2-L-08h-01G6_S39__bin.9.fa,625_29,54.85455718468946
MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.4.fa,625_30,63.88688084919499
MortensenS_xxxx__WK005-2-L-48h-01H2_S44__bin.6.fa,625_31,49.440072908745876
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.11.fa,625_32,51.85136535003997
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.6.fa,625_33,61.578216087911
MortensenS_xxxx__WK069-2-G-48h-05I4_S128__bin.1.fa,625_34,63.17916116661572
MortensenS_xxxx__WK055-1-L-08h-04F2_S18__bin.2.fa,625_35,56.66311717980606
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.1.fa,625_36,61.3894142624085
MortensenS_xxxx__WK067-2-L-08h-05C2_S72__bin.1.fa,625_37,48.039092217785125
MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.9.fa,625_38,51.34630509879802
MortensenS_xxxx__WK033-1-L-48h-03C1_S38__bin.5.fa,625_39,45.53264638471298
MortensenS_xxxx__WK001T-1-L-48h-05F9_S106__bin.1.fa,625_40,46.531083042892355
MASTER_WP4_TEAGASC_1__TGS05-28_0__bin.16.fa,625_41,76.07702185951776
MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.1.fa,625_42,54.670438190844166
DeFilippisF_xxxx__DF_59__bin.6.fa,625_43,71.62513390046684
MortensenS_xxxx__WK009-2-G-48h-01D3_S9__bin.4.fa,625_44,48.75963729094611
LeechJ_xxxx__AF64__bin.2.fa,625_45,51.85278973849234
MASTER_WP4_UNINA_1__GO102_71775__bin.29.fa,625_46,48.224143365544755
LeechJ_xxxx__AF29__bin.7.fa,625_47,53.06032403168595
ChaconVargasK_2020__SRS6087094__bin.8.fa,626_0,46.08304850676793
LeechJ_2020__ERS3967714__bin.6.fa,627_0,81.8951177186416
MortensenS_xxxx__WK069-1-L-08h-05C8_S78__bin.4.fa,628_0,81.07055368802305
MASTER_WP4_UNINA_1__FO007_71775__bin.9.fa,629_0,78.46334972178235
MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.1.fa,630_1,100.95126782398046
MortensenS_xxxx__WK059-2-G-48h-05H2_S117__bin.4.fa,630_2,52.29156248016902
DeRoosJ_2020__B24M__bin.2.fa,631_0,91.82535188935938
MASTER_WP4_CSIC_1__P2233_73323__bin.18.fa,632_1,99.24775097110079
MASTER_WP4_UNINA_1__GO005_71775__bin.6.fa,633_1,101.51599038685328
MASTER_WP4_UNINA_1__TO013_71775__bin.2.fa,633_2,58.81227501628563
MASTER_WP4_CSIC_2__P2599__bin.8.fa,633_3,67.82342597391033
MASTER_WP4_CSIC_2__P2620__bin.14.fa,633_4,46.62859471107438
MASTER_WP4_CSIC_2__P2616__bin.25.fa,633_5,50.33704011765328
MASTER_WP4_CSIC_1__P2239_73323__bin.10.fa,633_6,57.224500809643494
MASTER_WP4_CSIC_2__P2566__bin.18.fa,633_7,77.3833170994688
MASTER_WP4_UNINA_1__PM003_71775__bin.5.fa,633_8,59.404639610617984
MASTER_WP4_CSIC_2__P2598__bin.31.fa,633_9,45.02592473107991
MASTER_WP4_CSIC_2__P2614__bin.37.fa,633_10,41.4293943335787
KastmanEK_2016__CSB729__bin.5.fa,633_11,71.06837717871636
MASTER_WP4_UNINA_1__PM005_71775__bin.12.fa,633_12,57.576058558124394
AlvarezOrdonezA_xxxx__C08-18__bin.8.fa,633_13,48.70244817206873
MASTER_WP4_CSIC_1__P2227_73323__bin.5.fa,633_14,71.74451890044259
MASTER_WP4_CSIC_2__P2606__bin.6.fa,633_15,59.59585441590434
MASTER_WP4_CSIC_2__P2621__bin.19.fa,633_16,41.35693805542641
AlvarezOrdonezA_xxxx__F05-18__bin.2.fa,633_17,36.404303902371346
KastmanEK_2016__CSB888__bin.3.fa,633_18,68.58724458000191
MASTER_WP4_CSIC_2__P2604__bin.13.fa,633_19,34.9981706751029
DeFilippisF_xxxx__DS_78__bin.1.fa,633_20,52.766075268461016
DeFilippisF_xxxx__DF_18__bin.6.fa,633_21,76.2503037144959
BertuzziAS_2018__ERS2032119__bin.9.fa,633_22,64.61388830187084
BertuzziAS_2018__ERS2032123__bin.3.fa,633_23,56.61173457986691
BertuzziAS_2018__ERS2032124__bin.8.fa,633_24,72.51442341116321
BertuzziAS_2018__ERS2032118__bin.5.fa,633_25,70.88827185424175
BertuzziAS_2018__ERS2032129__bin.5.fa,633_26,65.37897247964574
BertuzziAS_2018__ERS2032120__bin.6.fa,633_27,70.89280586245103
WalshAM_2020__ERS3466790__bin.7.fa,633_28,49.122195777205135
BertuzziAS_2018__ERS2032130__bin.3.fa,633_29,37.11454368472391
SternesPR_2017__Control1_A_shotgun__bin.2.fa,633_30,99.94364335529087
MASTER_WP4_CSIC_2__P2549__bin.20.fa,633_31,79.92306980896797
MASTER_WP4_CSIC_2__P2550__bin.11.fa,633_32,72.21891937385851
MASTER_WP4_UNINA_2__I-29__bin.11.fa,633_33,57.93895796841497
DeFilippisF_xxxx__DS_27__bin.8.fa,633_34,58.45186494950001
MASTER_WP4_CSIC_2__P2548__bin.19.fa,633_35,72.60301219119349
AlvarezOrdonezA_xxxx__C04-18__bin.6.fa,633_36,84.76208718414209
AlvarezOrdonezA_xxxx__C02-19__bin.10.fa,633_37,48.42125542521701
MASTER_WP4_CSIC_2__P2576__bin.11.fa,633_38,58.944674540379545
AlvarezOrdonezA_xxxx__C02-19__bin.11.fa,634_0,77.36241184990048
MASTER_WP4_TEAGASC_1__TGS02-22__bin.4.fa,635_0,95.0048487741032
MASTER_WP4_CSIC_2__P2596__bin.7.fa,636_1,97.23896205665318
MASTER_WP4_TEAGASC_1__TGS09-22__bin.4.fa,637_1,95.9047250361671
AlvarezOrdonezA_xxxx__C05-19__bin.5.fa,638_1,43.485312728823956
AlvarezOrdonezA_xxxx__F05-18__bin.3.fa,638_2,88.17898623830386
MASTER_WP4_CSIC_2__P2598__bin.18.fa,639_0,85.13744314694449
SternesPR_2017__Y3D1_A_shotgun__bin.6.fa,640_1,89.52267341725492
SternesPR_2017__Y3D1_B_shotgun__bin.2.fa,640_2,89.8461065613017
SternesPR_2017__Y3D3_B_shotgun__bin.5.fa,640_3,58.88675947007449
C-R03.bin.3.fa,641_1,95.40091558745448
MASTER_WP4_CSIC_2__P2618__bin.29.fa,641_2,63.495800260115026
MASTER_WP4_CSIC_2__P2591__bin.8.fa,641_3,62.480904736504414
WolfeBE_2014__491_Bayley__bin.10.fa,641_4,52.883299812507566
MASTER_WP4_TEAGASC_1__TGS04-28__bin.22.fa,641_5,56.719903532295376
MASTER_WP4_TEAGASC_1__TGS04-29__bin.4.fa,641_6,53.14543594753387
MASTER_WP4_CSIC_1__P2243_73323__bin.15.fa,641_7,49.88606265364895
MASTER_WP4_CSIC_2__P2586__bin.27.fa,641_8,54.62762326999815
BertuzziAS_2018__ERS2032125__bin.3.fa,642_1,82.64376320559988
MASTER_WP4_UNINA_2__N-22__bin.11.fa,642_2,67.54442582404127
MASTER_WP4_CSIC_2__P2556__bin.21.fa,643_0,100.97675987394845
DuR_2020__DRS139335__bin.25.fa,644_0,65.86130142067022
MASTER_WP4_CSIC_1__P2246_73323__bin.19.fa,645_1,102.34043505494529
EBC_024.4.fa,646_1,95.10348633443965
LeechJ_xxxx__AF14__bin.6.fa,646_2,77.87275163442966
LeechJ_2020__ERS3967689__bin.6.fa,646_3,79.95438782763642
MASTER_WP4_CSIC_2__P2500__bin.10.fa,646_4,88.03665449056206
MASTER_WP4_CSIC_2__P2599__bin.22.fa,646_5,67.01782207456598
MASTER_WP4_CSIC_2__P2635__bin.13.fa,646_6,69.72176971682843
MASTER_WP4_CSIC_2__P2637__bin.6.fa,646_7,64.88308348218865
MASTER_WP4_CSIC_2__P2634__bin.19.fa,646_8,58.17032767827586
MASTER_WP4_CSIC_2__P2636__bin.4.fa,646_9,64.19853207737121
LeechJ_xxxx__AF81__bin.5.fa,646_10,56.00159938698431
MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.4.fa,647_1,101.51931861113242
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.4.fa,647_2,57.083641153981645
LeechJ_2020__ERS3967742__bin.3.fa,648_1,88.40709885948176
LeechJ_xxxx__AF29__bin.14.fa,649_0,92.9762293295946
DuR_2020__DRS139333__bin.13.fa,650_0,68.79666792003304
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa,651_1,69.3724654570962
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.6.fa,651_2,52.584378914286845
MortensenS_xxxx__WK062-2-L-48h-04I6_S49__bin.7.fa,651_3,62.52286195476288
MortensenS_xxxx__WK049-1-L-48h-05A7_S59__bin.3.fa,652_1,53.13217856282801
MortensenS_xxxx__WK049-2-L-48h-05A9_S61__bin.1.fa,652_2,55.338410674010795
MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa,652_3,81.22013357858049
MortensenS_xxxx__WK065-2-L-08h-05B3_S64__bin.1.fa,652_4,78.00619584474913
MortensenS_xxxx__WK065-2-L-48h-05B4_S65__bin.4.fa,652_5,79.92212801881485
MortensenS_xxxx__WK065-1-L-48h-05B2_S63__bin.2.fa,652_6,78.31342901475942
MASTER_WP4_CSIC_2__P2599__bin.16.fa,652_7,69.93102364425482
MASTER_WP4_CSIC_2__P2549__bin.18.fa,652_8,61.50176940962718
MASTER_WP4_CSIC_2__P2551__bin.12.fa,652_9,54.78041490705554
MASTER_WP4_CSIC_2__P2548__bin.4.fa,652_10,49.476949550398295
LeechJ_2020__ERS3967700__bin.2.fa,652_11,52.15335688799124
LeechJ_2020__ERS3967741__bin.10.fa,652_12,55.776504511247744
MortensenS_xxxx__WK066-2-G-48h-05I1_S125__bin.3.fa,652_13,49.36419751656653
MASTER_WP4_UNINA_2__N-22__bin.19.fa,653_0,63.93617152753135
SternesPR_2017__T1D1_A_shotgun__bin.3.fa,654_1,76.17278942450109
SternesPR_2017__T1D1_B_shotgun__bin.1.fa,654_2,65.87661706435742
EBC_135.6.fa,654_3,49.793536193559724
SternesPR_2017__Y2D1_A_shotgun__bin.3.fa,655_1,82.2136929696529
SternesPR_2017__T2D1_B_shotgun__bin.8.fa,655_2,63.248072340178105
SternesPR_2017__T2D1_A_shotgun__bin.4.fa,655_3,63.96531250753039
ODFM-BA-A-0050-001_Hanseniaspora_uvarum_CBA6001.fa,655_4,60.78514161970808
MortensenS_xxxx__WK011-1-L-08h-02A5_S65__bin.8.fa,655_5,59.001031681455856
LeechJ_xxxx__AF26__bin.5.fa,656_0,81.0504809087265
GCA_003243815.1_ASM324381v1_genomic.fa,657_1,102.8806174055816
MASTER_WP4_UNINA_2__F-22__bin.7.fa,658_1,92.90241216583236
LeechJ_xxxx__AF25__bin.17.fa,659_0,96.99532151141807
LeechJ_xxxx__AF67__bin.4.fa,660_0,58.46004959595786
MASTER_WP4_UNINA_1__GO013_71775__bin.11.fa,661_1,83.70109712891131
KumarJ_2019__SRS4562503__bin.9.fa,662_1,85.71560634811586
KharnaiorP_2023__SRR22859379__bin.1.fa,662_2,70.08964755904216
KharnaiorP_2023__SRR22859378__bin.11.fa,662_3,51.10258003882597
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.60.fa,662_4,81.54103433353214
LeechJ_xxxx__AF56__bin.15.fa,662_5,68.23980638328811
CM_UNINA_FFOOD__FFOOD_416__bin.1.fa,663_1,55.22904486099225
KastmanEK_2016__CSB694__bin.6.fa,663_2,83.15620826058903
MASTER_WP4_CSIC_1__P2247_73323__bin.3.fa,663_3,77.93080478322412
MASTER_WP4_FFoQSI_3__VB14-22__bin.43.fa,663_4,71.57980577430483
LeechJ_2020__ERS3967715__bin.10.fa,664_0,93.54837039156502
MAG_374.fa,665_0,26.388617365212742
ODFM-BA-A-0014-003_Alishewanella_jeotgali_KCTC_22429.fa,666_0,100.7126818460615
MagliuloR_2024__SRR28235370__bin.7.fa,667_1,82.76707845395329
MASTER_WP4_UNINA_2__V-21__bin.39.fa,667_2,66.63830659194578
WalshL_xxxx__H3_S87__bin.4.fa,668_0,68.16318162417758
AlvarezOrdonezA_xxxx__Q07-22__bin.9.fa,669_0,65.03723857217851
MASTER_WP4_UNINA_2__T-22__bin.30.fa,670_0,70.77500263495399
ODFM-BA-A-0033-002_Haladaptatus_cibarius_D43.fa,671_0,100.17673464867325
ODFM-BA-A-0034-002_Haloterrigena_jeotgali_A29.fa,672_0,101.43639890391071
ODFM-BA-A-0081-002_Halorubrum_halophilum_CBA1147.fa,673_0,97.53842681375208
AlvarezOrdonezA_xxxx__Q07-22__bin.14.fa,674_0,81.31051264552836
AlvarezOrdonezA_xxxx__Q07-22__bin.7.fa,675_0,91.93695863704461
MASTER_WP4_UNINA_2__T-22__bin.12.fa,676_0,72.91070526350921
AlvarezOrdonezA_xxxx__Q07-22__bin.6.fa,677_0,100.84040383635275
MASTER_WP4_UNINA_2__N-22__bin.3.fa,678_1,100.74626481517713
MASTER_WP4_UNINA_2__T-22__bin.22.fa,678_2,61.17746427191901
MASTER_WP4_UNINA_2__T-22__bin.25.fa,679_0,100.59179595336812
MASTER_WP4_UNINA_2__N-22__bin.10.fa,680_1,99.45468063437522
MASTER_WP4_UNINA_2__T-22__bin.4.fa,681_0,63.719691580154965
MASTER_WP4_UNINA_2__T-22__bin.17.fa,682_0,91.43523121138075
MASTER_WP4_UNINA_2__T-22__bin.13.fa,683_0,57.02559458152992
MASTER_WP4_CSIC_2__P2614__bin.52.fa,684_0,66.5608925726518
MASTER_WP4_TEAGASC_1__TGS07-22__bin.3.fa,685_0,63.413225661623635
ArikanM_2020__ERS1939655__bin.10.fa,686_1,90.37243175424335
SternesPR_2017__T1D1_A_shotgun__bin.1.fa,687_0,58.56821036692328
KastmanEK_2016__CSB694__bin.3.fa,688_1,80.42813192117866
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.18.fa,688_2,95.64152066664282
MASTER_WP4_CSIC_2__P2558__bin.46.fa,688_3,65.30939875782938
CM_UNINA_FFOOD__FFOOD_319__bin.13.fa,688_4,88.9015256589403
MASTER_WP4_TEAGASC_1__TGS08-29__bin.67.fa,688_5,76.69293652694954
YangC_2021__SRR13259378__bin.8.fa,688_6,51.210921394891045
LeechJ_xxxx__AF43__bin.8.fa,689_0,61.61101117395204
MAG_483.fa,690_0,92.55915428067692
CM_UNINA_FFOOD__FFOOD_415__bin.1.fa,691_0,94.41696380017422
MASTER_WP4_CSIC_1__P2172_73322__bin.6.fa,692_1,67.26154451602393
MilaniC_2019__SRR7587240__bin.19.fa,692_2,73.50449972701348
QuijadaN_2022__ERR7245779__bin.25.fa,693_1,101.50933548521719
AlvarezOrdonezA_xxxx__Q07-29__bin.11.fa,694_1,65.24883028961554
AlvarezOrdonezA_xxxx__Q07-30__bin.31.fa,694_2,75.05148640607277
MASTER_WP4_FFoQSI_2__VB10-22__bin.21.fa,695_1,78.71566765352512
MASTER_WP4_CSIC_2__P2599__bin.26.fa,696_1,60.22914112495734
MilaniC_2019__SRS3591582__bin.17.fa,696_2,82.21616758846451
EBC_090.1.fa,697_0,18.521180047175857
MASTER_WP4_UNINA_1__FO011_71775__bin.8.fa,698_1,95.27453572254224
CM_UNINA_FFOOD__FFOOD_326__bin.6.fa,698_2,65.04335510363114
MAG_47.fa,699_1,60.58916903719829
EscobarZepedaA_2016__SRS974112__bin.17.fa,699_2,85.19398481258007
MASTER_WP4_FFoQSI_1__KM-4D__bin.40.fa,699_3,102.29353792114748
MASTER_WP4_FFoQSI_1__VB-04-AD__bin.31.fa,699_4,56.65683553550743
WolfeBE_2014__340_Comte__bin.8.fa,699_5,70.62724569923701
MASTER_WP4_CSIC_1__P2137_73322__bin.15.fa,699_6,98.94367503367158
AlvarezOrdonezA_xxxx__R03-19__bin.28.fa,699_7,63.4030896272563
DeFilippisF_xxxx__DS_69__bin.11.fa,699_8,46.46411141171287
MASTER_WP4_UNINA_1__PU007_71775__bin.44.fa,700_1,97.75854044257049
MASTER_WP4_FFoQSI_1__VB-03-BD__bin.20.fa,700_2,42.28650161082091
MASTER_WP4_FFoQSI_1__VB-06-M1__bin.12.fa,700_3,55.7598744022545
MASTER_WP4_FFoQSI_3__VB13-29__bin.7.fa,700_4,62.21687181421729
MAG_164.fa,701_1,63.11908038532098
MAG_34.fa,701_2,100.705280809317
AlvarezOrdonezA_xxxx__Q01-22__bin.9.fa,702_0,70.92853767232916
MASTER_WP4_FFoQSI_1__VB-14D__bin.5.fa,703_1,87.6828713722226
MASTER_WP4_CSIC_2__P2610__bin.21.fa,704_1,87.20575200301278
AlvarezOrdonezA_xxxx__Q08-30__bin.23.fa,705_1,66.04352688964991
MASTER_WP4_CSIC_2__P2608__bin.7.fa,705_2,95.61490920584913
AlvarezOrdonezA_xxxx__Q08-29__bin.27.fa,705_3,83.60754725473814
WolfeBE_2014__575_CabotClothbound__bin.2.fa,706_1,101.54903195918193
LiZ_2018__SRS2920551__bin.6.fa,706_2,101.21838534804965
GCF_004136575.1_ASM413657v1_genomic.fa,706_3,101.21639690199326
YangC_2021__SRR13259376__bin.16.fa,707_0,65.71900586939874
AlvarezOrdonezA_xxxx__Q07-29__bin.13.fa,708_1,95.29243103445975
MASTER_WP4_FFoQSI_1__KM-2D__bin.28.fa,709_1,100.70718738403532
MASTER_WP4_TEAGASC_1__TGS12-29__bin.20.fa,709_2,80.25017346588487
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.6.fa,709_3,61.55593440693836
EBC_110.6.fa,709_4,68.65056810869362
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.39.fa,710_0,82.73187729342797
MASTER_WP4_FFoQSI_1__KM-2D__bin.34.fa,711_0,87.95091344283657
WalshAM_2020__ERS3466771__bin.2.fa,712_1,93.0307604606357
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.16.fa,712_2,54.00678358411977
TomarS_2023__SRR15925267__bin.13.fa,713_0,86.43821572259209
TomarS_2023__SRR15925267__bin.16.fa,714_0,82.08888025554958
CM_UNINA_FFOOD__FFOOD_313__bin.4.fa,715_0,52.30495684888188
BertuzziAS_2018__ERS2032127__bin.3.fa,716_1,98.48975340381196
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.1.fa,717_1,55.99736705626028
MASTER_WP4_UNINA_1__FI109_71775__bin.14.fa,717_2,83.07287775978891
DeFilippisF_xxxx__DS_90__bin.4.fa,718_1,102.5303588640933
KastmanEK_2016__CSB734__bin.4.fa,718_2,86.02807207158881
AlvarezOrdonezA_xxxx__Q07-22__bin.2.fa,718_3,94.41291972449231
DeFilippisF_xxxx__DS_110__bin.9.fa,718_4,57.44063699536488
AlvarezOrdonezA_xxxx__Q08-25__bin.1.fa,718_5,87.05148113164226
MASTER_WP4_TEAGASC_1__TGS11-22__bin.14.fa,718_6,88.57234827720505
MASTER_WP4_CSIC_2__P2588__bin.20.fa,718_7,52.544879838383046
MASTER_WP4_CSIC_2__P2578__bin.15.fa,718_8,48.55949591006111
YangC_2021__SRR13259378__bin.22.fa,718_9,48.907077297009224
WalshAM_2020__ERS3466751__bin.7.fa,719_1,52.87338310740213
MAG_464.fa,719_2,53.96481632523504
AlvarezOrdonezA_xxxx__Q07-30__bin.9.fa,719_3,86.99653926885762
MASTER_WP4_TEAGASC_1__TGS04-23__bin.9.fa,719_4,54.4365979279358
MASTER_WP4_CSIC_2__P2599__bin.33.fa,719_5,81.36784079047703
MASTER_WP4_TEAGASC_1__TGS12-29__bin.16.fa,719_6,63.986877853831764
MAG_462.fa,719_7,98.97541102659027
KastmanEK_2016__CSB387__bin.4.fa,719_8,92.75804426843094
DeFilippisF_xxxx__DF_114__bin.24.fa,719_9,53.375193244962894
MASTER_WP4_TEAGASC_1__TGS13-29__bin.10.fa,719_10,58.46566602921889
WolfeBE_2014__894_Twig_Tomme__bin.3.fa,719_11,78.4685155363946
MASTER_WP4_TEAGASC_1__TGS14-22__bin.23.fa,719_12,88.81862398073393
DeFilippisF_xxxx__DF_79__bin.13.fa,719_13,59.616757356549414
AlvarezOrdonezA_xxxx__Q01-29__bin.4.fa,719_14,98.15161452136194
MASTER_WP4_UNINA_1__MV011_71775__bin.5.fa,719_15,83.67131733941316
FalardeauJ_2023__SRR20811153__bin.3.fa,719_16,100.5339678229241
MAG_320.fa,719_17,102.57204220795009
BertuzziAS_2018__ERS2032130__bin.2.fa,719_18,67.91690393431301
156.fa,719_19,102.32223526215792
DeFilippisF_xxxx__DF_7__bin.14.fa,719_20,72.05092714590123
MASTER_WP4_UNINA_1__AS107_71775__bin.5.fa,719_21,55.49499877089141
O6_bin.circ.4.fa,719_22,102.32340676066126
FalardeauJ_2023__SRR20811293__bin.10.fa,719_23,99.1194267056124
MASTER_WP4_FFoQSI_3__VB13-30__bin.18.fa,719_24,97.44212550026458
MASTER_WP4_FFoQSI_2__VB01-29__bin.20.fa,719_25,89.10040671806983
MASTER_WP4_FFoQSI_1__KM-4G__bin.17.fa,719_26,83.70377358992286
We6_bin.circ.9.fa,719_27,103.32542354159928
WolfeBE_2014__319_Tarentaise__bin.3.fa,719_28,97.7863875158439
WalshAM_2020__ERS3466776__bin.17.fa,719_29,80.44490990368999
MAG_457.fa,719_30,98.8743554823399
AlvarezOrdonezA_xxxx__Q04-29__bin.10.fa,719_31,81.0990024212393
MAG_648.fa,719_32,91.4450271410355
MASTER_WP4_CSIC_2__P2586__bin.9.fa,719_33,88.46210737434791
WolfeBE_2014__491_Bayley__bin.1.fa,719_34,88.89935279195872
KastmanEK_2016__CSB907__bin.6.fa,719_35,92.11215026884899
DeFilippisF_xxxx__DS_12__bin.17.fa,719_36,89.06225041947083
KastmanEK_2016__CSB870__bin.2.fa,719_37,96.75401759885006
MASTER_WP4_UNINA_1__GO013_71775__bin.13.fa,719_38,81.05546524169105
YangC_2021__SRR13259372__bin.32.fa,719_39,102.10017418982889
MASTER_WP4_CSIC_1__P2237_73323__bin.14.fa,719_40,83.50180002254386
FalardeauJ_2023__SRR20811282__bin.2.fa,719_41,101.46752998130063
FontanaF_2023__SRR20746929__bin.11.fa,719_42,79.13440235052589
WolfeBE_2014__771_Tarentaise__bin.9.fa,719_43,92.53250111675332
MAG_167.fa,719_44,90.64800844736351
MAG_449.fa,719_45,97.5853762148541
CM_UNINA_FFOOD__FFOOD_320__bin.8.fa,719_46,88.85564875674805
MASTER_WP4_FFoQSI_3__VB14-22__bin.4.fa,719_47,71.34597662947908
MAG_640.fa,719_48,81.39249294054969
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.24.fa,719_49,61.54318112232623
MASTER_WP4_TEAGASC_1__TGS11-30__bin.10.fa,719_50,78.09220661480299
KastmanEK_2016__CSB720__bin.2.fa,719_51,86.93745087865273
CM_UNINA_FFOOD__FFOOD_353__bin.8.fa,719_52,74.85463620414922
DeFilippisF_xxxx__DF_41__bin.7.fa,719_53,62.31409950445645
MASTER_WP4_UNINA_1__AS111_71775__bin.3.fa,719_54,59.71781520123081
MASTER_WP4_FFoQSI_2__VB06-26__bin.11.fa,719_55,61.6543191187061
DeFilippisF_xxxx__DF_85__bin.12.fa,719_56,48.105399831834674
MASTER_WP4_TEAGASC_1__TGS04-28__bin.14.fa,719_57,83.2904786154289
FalardeauJ_2023__SRR20811284__bin.2.fa,719_58,66.71825535514128
AlvarezOrdonezA_xxxx__Q01-23__bin.5.fa,720_1,67.3108242911632
AlvarezOrdonezA_xxxx__Q01-25__bin.3.fa,720_2,50.532944772655284
MASTER_WP4_TEAGASC_1__TGS01-22__bin.37.fa,720_3,70.33560516382126
AlvarezOrdonezA_xxxx__Q07-30__bin.30.fa,721_1,83.93189589868001
MASTER_WP4_CSIC_1__P2247_73323__bin.27.fa,721_2,73.33652059749639
MASTER_WP4_TEAGASC_1__TGS08-30__bin.2.fa,721_3,52.262395698876595
