genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
MortensenS_xxxx__WK018-1-L-08h-02D6_S93__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK018-2-G-48h-01E3_S18__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK018-2-L-08h-02D8_S95__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK018-2-L-48h-02D9_S96__bin.11.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK018T-1-L-16h-05F3_S100__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK018T-2-L-16h-05F4_S101__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK019-1-L-08h-02E1_S97__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK019-1-L-48h-02E2_S98__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK019-2-L-08h-02E3_S99__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK020-1-L-08h-02E5_S101__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK020-2-G-48h-01E5_S20__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK020-2-L-48h-02E8_S104__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK022-2-G-48h-01E7_S22__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.14.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK023-1-L-08h-02G2_S116__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK023-2-G-48h-01E8_S23__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK023-2-L-08h-02G4_S118__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK023-2-L-48h-02G5_S119__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK024-1-L-48h-02G7_S121__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.9.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK027-2-L-08h-02I5_S15__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK027-2-L-48h-02I6_S16__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK031-1-L-08h-03B1_S29__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK031-2-G-48h-04A7_S107__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK031-2-L-08h-03B3_S31__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK031-2-L-48h-03B4_S32__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK032-1-L-08h-03B5_S33__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK032-2-G-48h-04A8_S108__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK032-2-L-08h-03B7_S35__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK032-2-L-48h-03B8_S36__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK033-1-L-08h-03B9_S37__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK033-2-G-48h-04A9_S109__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK033-2-L-08h-03C2_S39__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK033-2-L-48h-03C3_S40__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK034-1-L-08h-03C4_S41__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK034-1-L-48h-03C5_S42__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK034-2-G-48h-04B1_S110__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK034-2-L-08h-03C6_S43__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK034-2-L-48h-03C7_S44__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK036-2-G-48h-04B3_S112__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK036-2-L-08h-03D5_S51__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK037-1-L-48h-03D8_S54__bin.9.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK037-2-G-48h-04B4_S113__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK037-2-L-08h-03D9_S55__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK039-2-G-48h-04B6_S115__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK044-1-L-08h-03G8_S81__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK044-2-G-48h-04C2_S120__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK044-2-L-08h-03H1_S83__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK045-1-L-08h-03H3_S85__bin.11.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK045-2-L-08h-03H5_S87__bin.12.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.10.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK047-1-L-08h-03I2_S93__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK047-1-L-48h-03I3_S94__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK047-2-G-48h-04C5_S123__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK047-2-L-48h-03I5_S96__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK050-1-L-08h-04C7_S125__bin.14.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK050-2-G-48h-04D2_S129__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK051-1-L-08h-04D4_S2__bin.9.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK051-1-L-48h-04D5_S3__bin.9.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK051-2-G-48h-04D3_S1__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK051-2-L-08h-04D6_S4__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK051-2-L-48h-04D7_S5__bin.10.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK054-1-L-08h-04E7_S14__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK054-1-L-48h-04E8_S15__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK054-2-G-48h-05G6_S112__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK054-2-L-48h-04F1_S17__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK055-1-L-08h-04F2_S18__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK055-1-L-48h-04F3_S19__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK055-2-G-48h-05G7_S113__bin.3.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK055-2-L-08h-04F4_S20__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK055-2-L-48h-04F5_S21__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK056-2-G-48h-05G8_S114__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK056-2-L-08h-04F8_S24__bin.14.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK056-2-L-48h-04F9_S25__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK058-2-G-48h-05H1_S116__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK058-2-L-08h-04G7_S32__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK058-2-L-48h-04G8_S33__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK059-2-G-48h-05H2_S117__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK059-2-L-48h-04H3_S37__bin.10.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK060-2-G-48h-05H3_S118__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK060-2-L-48h-04H7_S41__bin.6.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK061-1-L-08h-04H8_S42__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK061-1-L-48h-04H9_S43__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK061-2-G-48h-05H4_S119__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK061-2-L-48h-04I2_S45__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK063-1-L-08h-04I7_S50__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK063-1-L-48h-04I8_S51__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK063-2-G-48h-05H6_S121__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK063-2-L-08h-04I9_S52__bin.5.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.9.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK064-1-L-08h-05A2_S54__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK064-2-G-48h-05H7_S122__bin.8.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.7.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK065-1-L-48h-05B2_S63__bin.4.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK065-2-G-48h-05H9_S124__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK065-2-L-08h-05B3_S64__bin.2.fa,437_1,0.050000000000000044,average,fastANI,437
MortensenS_xxxx__WK065-2-L-48h-05B4_S65__bin.1.fa,437_1,0.050000000000000044,average,fastANI,437
GCF_001436275.1_ASM143627v1_genomic.fa,438_0,0.050000000000000044,average,fastANI,438
MAG_149.fa,439_1,0.050000000000000044,average,fastANI,439
MAG_337.fa,439_1,0.050000000000000044,average,fastANI,439
MAG_338.fa,439_1,0.050000000000000044,average,fastANI,439
MAG_346.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK003-1-L-08h-01F9_S33__bin.7.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK003-1-L-48h-01G1_S34__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK003-2-G-48h-01C6_S3__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK003-2-L-08h-01G2_S35__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK003-2-L-48h-01G3_S36__bin.8.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK005-1-L-48h-01G9_S42__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK005-2-G-48h-01C8_S5__bin.2.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK005-2-L-08h-01H1_S43__bin.6.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK005-2-L-48h-01H2_S44__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK007-1-L-08h-01H7_S49__bin.6.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK007-1-L-48h-01H8_S50__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK007-2-L-08h-01H9_S51__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK012-1-L-08h-02A9_S69__bin.3.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK012-1-L-48h-02B1_S70__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK012-2-G-48h-01D6_S12__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK012-2-L-08h-02B2_S71__bin.3.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK012-2-L-48h-02B3_S72__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.3.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.8.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK029-1-L-08h-03A2_S21__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.2.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK029-2-L-08h-03A4_S23__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK029-2-L-48h-03A5_S24__bin.8.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK045-1-L-08h-03H3_S85__bin.8.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.2.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK045-2-L-08h-03H5_S87__bin.6.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.8.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK048-1-L-08h-03I6_S97__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK051-1-L-08h-04D4_S2__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK051-2-G-48h-04D3_S1__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK051-2-L-08h-04D6_S4__bin.6.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK051-2-L-48h-04D7_S5__bin.3.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK053-1-L-08h-04E3_S10__bin.3.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK053-1-L-48h-04E4_S11__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK053-2-G-48h-05G5_S111__bin.5.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK053-2-L-08h-04E5_S12__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK053-2-L-48h-04E6_S13__bin.1.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK054-1-L-08h-04E7_S14__bin.7.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK054-1-L-48h-04E8_S15__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK054-2-G-48h-05G6_S112__bin.3.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.11.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK054-2-L-48h-04F1_S17__bin.4.fa,439_1,0.050000000000000044,average,fastANI,439
PothakosV_2020__ERS2068303__bin.6.fa,439_1,0.050000000000000044,average,fastANI,439
MortensenS_xxxx__WK007-2-G-48h-01D1_S7__bin.5.fa,439_2,0.050000000000000044,average,fastANI,439
LeechJ_2020__ERS3967727__bin.3.fa,440_1,0.050000000000000044,average,fastANI,440
LeechJ_2020__ERS3967728__bin.7.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK013-2-L-08h-02B6_S75__bin.1.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK013-2-L-48h-02B7_S76__bin.3.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.6.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.14.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.9.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.9.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.4.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK036-1-L-08h-03D3_S49__bin.2.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.1.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK036-2-L-08h-03D5_S51__bin.5.fa,440_1,0.050000000000000044,average,fastANI,440
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.7.fa,440_1,0.050000000000000044,average,fastANI,440
LeechJ_2020__ERS3967701__bin.6.fa,441_1,0.050000000000000044,average,fastANI,441
LeechJ_2020__ERS3967723__bin.14.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK009-1-L-08h-01I6_S57__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK009-1-L-48h-01I7_S58__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK009-2-L-48h-01I9_S60__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK016-2-G-48h-01E1_S16__bin.8.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK016-2-L-48h-02D1_S88__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK018T-1-L-16h-05F3_S100__bin.2.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK018T-2-L-16h-05F4_S101__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK021-1-L-08h-02E9_S105__bin.7.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.5.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK022-2-L-08h-02F9_S114__bin.11.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.5.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK034-1-L-08h-03C4_S41__bin.5.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK034-2-L-08h-03C6_S43__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK048-1-L-08h-03I6_S97__bin.9.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK048-1-L-48h-03I7_S98__bin.1.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK059-1-L-08h-04G9_S34__bin.1.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK059-1-L-48h-04H1_S35__bin.10.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK059-2-G-48h-05H2_S117__bin.3.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK059-2-L-48h-04H3_S37__bin.4.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK062-1-L-08h-04I3_S46__bin.7.fa,441_1,0.050000000000000044,average,fastANI,441
MortensenS_xxxx__WK062-1-L-48h-04I4_S47__bin.6.fa,441_1,0.050000000000000044,average,fastANI,441
VerceM_2019__ERS1807706__bin.10.fa,441_1,0.050000000000000044,average,fastANI,441
VerceM_2019__ERS1807707__bin.11.fa,441_1,0.050000000000000044,average,fastANI,441
